id,college,branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
795,"E135 K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",EE,80549,999999999,999999999,101371,999999999,999999999,999999999,999999999,999999999,78771,999999999,999999999,85373,999999999,999999999,71021,999999999,91289,169161,999999999,999999999,141302,999999999,999999999
796,"E135 K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170028,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
797,E136 Moodalakatte Institute of Technology Udupi District,AI,999999999,999999999,999999999,88426,999999999,999999999,113353,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,79978,89083,90173,114248,999999999,999999999,115797,999999999,999999999
798,E136 Moodalakatte Institute of Technology Udupi District,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172168,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
799,E136 Moodalakatte Institute of Technology Udupi District,CS,81097,999999999,999999999,67827,67959,999999999,999999999,999999999,999999999,75160,999999999,76650,69226,999999999,72674,62995,999999999,65596,125032,999999999,999999999,999999999,999999999,999999999
800,E136 Moodalakatte Institute of Technology Udupi District,DS,93975,999999999,999999999,95204,999999999,103829,113579,999999999,999999999,100410,999999999,999999999,90806,999999999,999999999,88959,999999999,102791,136491,999999999,141353,999999999,105289,999999999
801,E136 Moodalakatte Institute of Technology Udupi District,EC,107164,999999999,999999999,88673,999999999,96834,114917,999999999,999999999,95522,999999999,999999999,89201,999999999,999999999,86072,91170,95260,150972,999999999,168139,999999999,999999999,999999999
802,E139 Impact College of Engineering and Applied Sciences  Bangalore,AI,84347,999999999,999999999,80278,999999999,106551,83597,999999999,999999999,76387,999999999,999999999,999999999,999999999,999999999,73996,107960,82827,138400,999999999,999999999,999999999,999999999,999999999
803,E139 Impact College of Engineering and Applied Sciences  Bangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170708,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
804,E139 Impact College of Engineering and Applied Sciences  Bangalore,CS,58836,999999999,999999999,62189,999999999,64961,59651,999999999,999999999,56638,999999999,999999999,58084,999999999,999999999,56246,999999999,57945,105777,158313,143646,999999999,999999999,999999999
805,E139 Impact College of Engineering and Applied Sciences  Bangalore,DS,999999999,999999999,999999999,73856,108211,999999999,999999999,999999999,999999999,999999999,999999999,999999999,74869,999999999,999999999,73170,999999999,78102,120443,999999999,999999999,82007,999999999,999999999
806,E139 Impact College of Engineering and Applied Sciences  Bangalore,EC,999999999,999999999,999999999,78181,999999999,999999999,999999999,999999999,999999999,76297,999999999,78802,76780,999999999,999999999,74197,84457,999999999,143806,999999999,999999999,999999999,999999999,999999999
807,E139 Impact College of Engineering and Applied Sciences  Bangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
808,E139 Impact College of Engineering and Applied Sciences  Bangalore,RO,170077,999999999,999999999,115009,999999999,999999999,124801,999999999,126545,105119,999999999,999999999,999999999,999999999,999999999,102713,999999999,118378,153078,999999999,999999999,999999999,999999999,121360
809,E141 P E S University (Electronic City Campus)  Bangalore,CS,7618,15038,14967,7451,15244,12326,8322,999999999,16971,4385,20201,8074,5478,12624,7968,3443,11862,7035,27438,41007,44922,16315,999999999,16334
810,E141 P E S University (Electronic City Campus)  Bangalore,EC,8885,999999999,999999999,12961,999999999,15667,16361,47550,23172,6266,999999999,16274,7481,999999999,999999999,5895,18680,14131,38786,999999999,49848,35431,999999999,999999999
811,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",AI,70152,999999999,999999999,54787,999999999,75253,999999999,999999999,999999999,49462,999999999,999999999,49814,999999999,999999999,49166,51800,57318,143304,999999999,999999999,999999999,999999999,999999999
812,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174013,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
813,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",CS,49775,79398,999999999,47268,62882,49993,56881,999999999,77895,30452,999999999,36601,32450,999999999,999999999,30059,32227,35137,88246,999999999,117732,61919,999999999,67842
814,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",EC,56159,999999999,999999999,62412,105703,65410,80606,999999999,999999999,46287,999999999,48465,52036,999999999,57929,43931,46217,46704,136011,999999999,141138,80309,132501,999999999
815,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",IE,999999999,999999999,94541,49852,70702,999999999,76434,999999999,999999999,999999999,999999999,999999999,40560,999999999,999999999,37747,999999999,39569,114574,132159,123968,999999999,999999999,999999999
816,"E142 Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163407,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
817,E144 Srinivas Institute of Technology Mangalore.,AD,76820,999999999,999999999,77931,999999999,85991,69204,999999999,999999999,79169,999999999,999999999,70790,999999999,999999999,66192,75871,71127,140744,999999999,999999999,999999999,999999999,999999999
818,E144 Srinivas Institute of Technology Mangalore.,AE,109816,999999999,999999999,112598,114088,999999999,999999999,999999999,119601,99033,999999999,106380,999999999,999999999,999999999,98227,999999999,101009,126809,999999999,999999999,105247,999999999,999999999
819,E144 Srinivas Institute of Technology Mangalore.,AI,86631,999999999,999999999,79791,999999999,80103,75531,999999999,999999999,79029,999999999,999999999,74924,999999999,999999999,69844,999999999,73363,147529,999999999,150126,999999999,999999999,999999999
820,E144 Srinivas Institute of Technology Mangalore.,AU,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169965,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
821,E144 Srinivas Institute of Technology Mangalore.,CB,87897,117946,999999999,85639,999999999,93333,86995,999999999,999999999,81274,999999999,999999999,81430,999999999,999999999,75422,999999999,84876,149734,999999999,999999999,999999999,999999999,999999999
822,E144 Srinivas Institute of Technology Mangalore.,CD,999999999,999999999,999999999,79033,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,75657,999999999,97469,68175,82155,68329,149354,999999999,999999999,113551,999999999,999999999
823,E144 Srinivas Institute of Technology Mangalore.,CS,47814,999999999,50858,47817,999999999,48283,43862,999999999,999999999,49309,999999999,999999999,48393,999999999,50119,43297,43370,47456,102537,144542,119333,47772,999999999,999999999
824,E144 Srinivas Institute of Technology Mangalore.,EC,77411,999999999,999999999,81326,999999999,82338,78098,999999999,999999999,73062,999999999,999999999,77282,999999999,999999999,70336,75857,74379,163124,999999999,999999999,999999999,999999999,999999999
825,E144 Srinivas Institute of Technology Mangalore.,EE,999999999,999999999,999999999,109387,999999999,999999999,999999999,999999999,999999999,107217,999999999,999999999,999999999,999999999,999999999,99450,999999999,107230,139412,999999999,999999999,112145,999999999,173044
826,E144 Srinivas Institute of Technology Mangalore.,IE,999999999,999999999,999999999,55269,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,52554,999999999,999999999,50935,61826,55143,100439,999999999,999999999,69230,999999999,999999999
827,E144 Srinivas Institute of Technology Mangalore.,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170490,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
828,E144 Srinivas Institute of Technology Mangalore.,MR,999999999,999999999,999999999,163083,999999999,999999999,168455,999999999,999999999,999999999,999999999,999999999,147594,999999999,999999999,147062,999999999,152900,171157,999999999,999999999,999999999,999999999,999999999
829,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",AI,45512,999999999,999999999,56502,999999999,66555,68368,999999999,999999999,43457,999999999,999999999,49835,999999999,999999999,42682,67973,58074,118233,999999999,149902,999999999,999999999,999999999
830,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",CE,999999999,999999999,999999999,148263,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,143296,999999999,170549,148630,999999999,999999999,145541,999999999,999999999
831,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",CS,33624,999999999,46318,33800,50253,39308,43594,999999999,999999999,31334,999999999,999999999,31711,999999999,39646,29858,34066,33200,70533,87231,85748,45079,999999999,51856
832,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",EC,54981,999999999,999999999,60890,999999999,63457,66159,999999999,86093,52944,999999999,999999999,60506,999999999,63003,52599,61911,53970,107308,132350,128056,60807,999999999,999999999
833,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",EE,92578,999999999,999999999,83988,999999999,122205,999999999,999999999,999999999,79331,999999999,999999999,80920,102372,999999999,78696,999999999,96047,134252,999999999,150283,85050,999999999,999999999
834,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",IE,43732,999999999,999999999,38691,999999999,42050,61425,999999999,999999999,36207,999999999,999999999,35705,999999999,999999999,35144,54056,40772,93810,999999999,108906,999999999,999999999,999999999
835,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",IO,999999999,999999999,999999999,62280,85524,999999999,69377,999999999,999999999,51531,999999999,79720,53800,999999999,999999999,50235,999999999,77972,134483,999999999,999999999,77865,999999999,999999999
836,"E145 Rajarajeswari College of Engineering Kumbalagodu,Bangalore",RA,99349,999999999,999999999,94492,999999999,119109,75873,999999999,999999999,81608,999999999,999999999,79358,999999999,999999999,72385,95687,109473,151716,999999999,154508,999999999,999999999,999999999
837,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",AE,126211,999999999,999999999,127313,999999999,999999999,118624,999999999,999999999,106925,999999999,128227,999999999,999999999,999999999,101425,151700,120171,146709,999999999,150817,999999999,999999999,999999999
838,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154151,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
839,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",CS,77186,999999999,999999999,76343,78229,78167,69975,999999999,76864,71451,999999999,75992,74135,79522,77598,65915,74636,73661,124751,999999999,130182,81550,999999999,82529
840,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",EC,102442,999999999,135370,92229,95029,101490,115155,999999999,163440,92168,999999999,999999999,92199,999999999,999999999,89141,93390,91778,145855,999999999,161145,97432,999999999,999999999
841,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",IE,80906,999999999,999999999,79634,999999999,79979,83869,999999999,999999999,80528,999999999,999999999,78945,999999999,88189,77826,78012,79168,130020,999999999,999999999,999999999,999999999,999999999
842,"E146 Shreedevi Institute of Technology Kenjar, Mangalore",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172298,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
843,E147 T.John Engineering College Bangalore,AI,999999999,999999999,98956,66333,999999999,999999999,65526,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,65099,999999999,74802,91769,999999999,999999999,78455,999999999,999999999
844,E147 T.John Engineering College Bangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,151042,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
845,E147 T.John Engineering College Bangalore,CS,61308,999999999,999999999,53282,999999999,62230,51900,999999999,60602,48420,999999999,999999999,54490,999999999,64372,48230,53944,58564,102046,141415,143236,71774,999999999,999999999
846,E147 T.John Engineering College Bangalore,EC,999999999,999999999,999999999,65169,105624,999999999,999999999,999999999,999999999,74533,999999999,999999999,999999999,999999999,999999999,63495,999999999,79158,103843,999999999,999999999,89728,999999999,125206
847,E147 T.John Engineering College Bangalore,IE,71737,111496,999999999,62713,999999999,74014,62180,999999999,999999999,58431,999999999,999999999,59694,999999999,999999999,57371,65674,72728,118913,999999999,999999999,999999999,999999999,999999999
848,E149 Cambridge Institutute of Technology Bangalore,AI,40194,999999999,999999999,37861,999999999,43703,44015,999999999,999999999,35050,999999999,38295,32689,999999999,999999999,32365,65888,37516,66042,999999999,999999999,999999999,999999999,999999999
849,E149 Cambridge Institutute of Technology Bangalore,CE,142751,999999999,999999999,172549,999999999,999999999,168390,999999999,999999999,173255,999999999,999999999,999999999,999999999,999999999,141570,999999999,156639,172601,999999999,999999999,162404,999999999,999999999
850,E149 Cambridge Institutute of Technology Bangalore,CS,28078,999999999,31132,25804,32497,26332,28481,999999999,46504,24025,999999999,999999999,25216,999999999,26522,23622,29384,24988,54339,127035,65904,39891,999999999,999999999
851,E149 Cambridge Institutute of Technology Bangalore,EC,50688,999999999,999999999,48886,56747,51133,48773,999999999,144405,44627,999999999,53341,46590,999999999,999999999,43377,52201,50364,99702,138579,104499,58747,999999999,65031
852,E149 Cambridge Institutute of Technology Bangalore,EE,86850,999999999,999999999,81825,999999999,99918,94143,999999999,999999999,999999999,999999999,999999999,77630,999999999,999999999,67427,999999999,80953,120736,999999999,999999999,999999999,999999999,999999999
853,E149 Cambridge Institutute of Technology Bangalore,IE,31987,57088,39577,34905,999999999,35876,41284,999999999,999999999,31695,999999999,999999999,33375,64043,36648,31437,43984,34310,78342,999999999,103799,45349,999999999,999999999
854,E149 Cambridge Institutute of Technology Bangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170539,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
855,E150 P E S Institute of Technology and Management  Shivamogga,AI,47000,999999999,999999999,57996,999999999,70411,68828,999999999,999999999,54050,999999999,999999999,48238,999999999,999999999,46816,61448,55943,106611,999999999,999999999,999999999,999999999,999999999
856,E150 P E S Institute of Technology and Management  Shivamogga,CD,63285,999999999,131853,63554,999999999,999999999,65711,999999999,999999999,999999999,999999999,999999999,63868,96141,999999999,62293,999999999,63953,122111,999999999,131412,80350,999999999,999999999
857,E150 P E S Institute of Technology and Management  Shivamogga,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171042,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
858,E150 P E S Institute of Technology and Management  Shivamogga,CS,29427,999999999,999999999,33982,39038,34179,32192,999999999,999999999,30369,999999999,34517,29481,999999999,32580,28740,32453,31389,65971,999999999,80491,36563,999999999,999999999
859,E150 P E S Institute of Technology and Management  Shivamogga,DS,63040,999999999,999999999,56211,999999999,76395,54361,999999999,999999999,56241,999999999,999999999,51124,999999999,999999999,49575,62047,50873,102065,999999999,151441,999999999,999999999,999999999
860,E150 P E S Institute of Technology and Management  Shivamogga,EC,56678,999999999,999999999,60708,999999999,62728,67658,999999999,999999999,51992,999999999,999999999,52466,999999999,64829,51057,51907,58076,88447,143641,122261,55329,999999999,94050
861,E150 P E S Institute of Technology and Management  Shivamogga,EE,91761,999999999,115100,91278,111967,999999999,82084,999999999,999999999,85101,999999999,999999999,86506,999999999,999999999,81264,81288,92492,131934,999999999,999999999,92123,999999999,999999999
862,E150 P E S Institute of Technology and Management  Shivamogga,IE,999999999,999999999,999999999,37506,999999999,38336,44335,999999999,999999999,39666,74299,999999999,35240,999999999,999999999,34966,999999999,38110,69831,999999999,113555,59032,999999999,999999999
863,E150 P E S Institute of Technology and Management  Shivamogga,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170558,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
864,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AE,132249,999999999,999999999,68659,999999999,999999999,73074,999999999,999999999,92185,999999999,999999999,62042,999999999,999999999,61355,79102,89514,92259,999999999,999999999,73214,999999999,999999999
865,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AI,47334,999999999,54087,38033,999999999,999999999,39183,999999999,999999999,41220,999999999,62422,40078,52265,999999999,35635,999999999,35811,127245,999999999,999999999,999999999,999999999,999999999
866,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CA,999999999,999999999,999999999,40127,999999999,999999999,34446,999999999,999999999,999999999,999999999,999999999,38899,999999999,999999999,34425,41989,37482,141467,999999999,999999999,67362,999999999,88229
867,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,161690,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
868,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS,23471,999999999,999999999,27656,28253,27709,27654,999999999,35586,25498,999999999,29151,22262,999999999,26381,21060,23625,24211,89723,108547,95573,36104,999999999,999999999
869,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC,59033,999999999,999999999,57644,999999999,59599,53243,999999999,84693,52219,94818,999999999,50390,999999999,54901,49781,53910,54442,127851,999999999,136444,71330,999999999,999999999
870,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE,999999999,999999999,999999999,29995,35850,31685,37618,999999999,999999999,28728,999999999,999999999,28670,999999999,999999999,28586,999999999,29758,94065,999999999,103404,999999999,999999999,999999999
871,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IO,49590,999999999,999999999,42963,999999999,51980,999999999,172933,999999999,41375,999999999,999999999,43925,999999999,999999999,40160,999999999,45676,144012,999999999,170528,74858,999999999,999999999
872,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170583,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
873,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",MT,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167408,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
874,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AD,68434,999999999,999999999,61404,999999999,68366,61456,999999999,999999999,51188,999999999,999999999,50167,999999999,999999999,49757,59655,54633,92382,999999999,999999999,999999999,999999999,86560
875,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173542,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
876,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS,34953,999999999,999999999,37844,999999999,38634,43909,999999999,999999999,34034,999999999,999999999,34241,999999999,34828,32238,32595,33012,68220,84645,82101,46790,999999999,999999999
877,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC,57307,95951,999999999,65246,999999999,67814,82494,999999999,121970,60631,999999999,66733,57600,999999999,999999999,54971,62375,62723,137118,999999999,156818,70553,999999999,999999999
878,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EE,999999999,999999999,999999999,96488,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,83836,999999999,89257,170828,999999999,999999999,111663,999999999,999999999
879,"E151 Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE,40887,999999999,58186,40921,51688,999999999,53894,999999999,999999999,42498,999999999,46472,40691,999999999,999999999,40235,999999999,40488,108380,999999999,999999999,999999999,999999999,999999999
880,E153 S E A College of Engineering and Technology K R puram bangalore,AI,79388,999999999,999999999,72134,999999999,999999999,77217,999999999,999999999,69872,999999999,88735,74286,999999999,999999999,69554,95697,70334,133651,999999999,999999999,999999999,999999999,139355
881,E153 S E A College of Engineering and Technology K R puram bangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169593,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
882,E153 S E A College of Engineering and Technology K R puram bangalore,CS,58634,999999999,72649,60043,999999999,69550,56557,999999999,999999999,55905,999999999,999999999,57898,999999999,68385,55549,57477,62815,90596,126558,115665,74963,999999999,999999999
883,E153 S E A College of Engineering and Technology K R puram bangalore,EA,999999999,999999999,999999999,101373,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,105782,999999999,999999999,99059,121942,113932,113850,999999999,999999999,133895,999999999,999999999
884,E153 S E A College of Engineering and Technology K R puram bangalore,EC,90270,999999999,999999999,80527,999999999,999999999,79815,999999999,999999999,77696,999999999,999999999,77887,82048,999999999,77328,999999999,80639,131168,999999999,999999999,999999999,999999999,999999999
885,E153 S E A College of Engineering and Technology K R puram bangalore,IE,67805,999999999,999999999,70999,999999999,72919,67364,999999999,999999999,64197,999999999,999999999,67539,999999999,999999999,63419,79069,67468,103066,999999999,999999999,999999999,999999999,999999999
886,E153 S E A College of Engineering and Technology K R puram bangalore,IO,80360,999999999,999999999,88310,129877,96102,80696,999999999,999999999,78750,999999999,999999999,81565,999999999,999999999,77403,999999999,88258,123997,999999999,999999999,999999999,999999999,999999999
887,E153 S E A College of Engineering and Technology K R puram bangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,123241,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
888,E154 Government Engineering College Chamarajanagara,CE,120871,999999999,999999999,124567,162490,126495,149936,999999999,999999999,128458,999999999,999999999,126570,999999999,999999999,105526,112096,116679,120915,999999999,125151,113574,123321,117604
889,E154 Government Engineering College Chamarajanagara,CS,52847,999999999,999999999,44604,999999999,47212,48836,999999999,999999999,39636,999999999,56948,40667,999999999,49137,35971,40267,46263,53212,69810,60997,51070,999999999,999999999
890,E154 Government Engineering College Chamarajanagara,EC,71041,999999999,82099,79702,999999999,81033,71644,999999999,999999999,69164,999999999,999999999,71075,74857,999999999,67990,71541,73972,101445,999999999,102171,81406,999999999,999999999
891,E154 Government Engineering College Chamarajanagara,ME,999999999,999999999,999999999,168153,999999999,999999999,173980,999999999,999999999,173384,999999999,999999999,158726,999999999,999999999,154007,157561,166368,171469,999999999,999999999,157360,170421,999999999
892,E155 Government Engineering College  Hassan,CE,124319,999999999,999999999,128501,999999999,147053,131715,999999999,158123,101134,999999999,999999999,108620,999999999,999999999,90616,112337,114331,123626,140859,141649,94763,999999999,999999999
893,E155 Government Engineering College  Hassan,CS,29593,999999999,999999999,26790,999999999,27030,30867,999999999,999999999,22552,999999999,25803,25494,999999999,26965,21794,26229,24972,44232,63874,44447,30826,999999999,999999999
894,E155 Government Engineering College  Hassan,EC,54658,999999999,64664,44621,47202,45966,35852,999999999,999999999,36938,999999999,999999999,35199,999999999,999999999,34883,45785,38074,81436,999999999,81762,59500,999999999,73272
895,E155 Government Engineering College  Hassan,ME,163167,999999999,999999999,165157,999999999,999999999,153440,999999999,999999999,146933,999999999,999999999,140696,163767,166376,130757,152328,145697,163078,999999999,999999999,171759,999999999,999999999
896,"E156 Government Engineering College K R Pet, Mandya DT.",CE,137881,999999999,999999999,150154,162647,153559,123934,999999999,999999999,117740,999999999,999999999,135073,999999999,999999999,112284,127219,133616,135202,999999999,137435,114443,999999999,157681
897,"E156 Government Engineering College K R Pet, Mandya DT.",CS,46375,999999999,999999999,49634,999999999,51940,53004,999999999,999999999,39918,999999999,43189,41936,999999999,44124,37255,42400,42240,62625,69240,65168,55847,999999999,999999999
898,"E156 Government Engineering College K R Pet, Mandya DT.",EC,63568,999999999,63782,69301,999999999,72449,72659,999999999,999999999,64897,999999999,999999999,64462,71526,999999999,60519,67178,63501,106011,999999999,118388,88604,999999999,999999999
899,"E156 Government Engineering College K R Pet, Mandya DT.",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172755,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
900,E157 Government Engineering College Ramanagara,CE,158392,999999999,170492,167984,999999999,999999999,162302,999999999,999999999,160336,999999999,999999999,154419,999999999,999999999,143210,145836,153051,155887,999999999,161343,167589,999999999,999999999
901,E157 Government Engineering College Ramanagara,CS,57121,999999999,999999999,54571,999999999,59640,55783,999999999,999999999,47504,999999999,56784,49677,999999999,54269,46049,50631,52314,64445,69440,68114,56570,999999999,999999999
902,E157 Government Engineering College Ramanagara,EC,77441,999999999,999999999,80015,999999999,80739,87628,999999999,139750,72685,999999999,999999999,74612,999999999,999999999,72011,74334,75837,108170,117127,119551,95449,999999999,999999999
903,E157 Government Engineering College Ramanagara,MM,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172564,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
904,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CB,69947,999999999,999999999,54769,999999999,62893,51285,999999999,999999999,48222,87648,999999999,48702,999999999,999999999,47859,999999999,53996,86972,999999999,158165,60952,999999999,999999999
905,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CE,999999999,999999999,999999999,172000,999999999,999999999,146469,999999999,999999999,999999999,999999999,999999999,146199,999999999,999999999,141568,163721,172975,160009,999999999,999999999,143752,999999999,999999999
906,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CF,48063,999999999,59844,41369,999999999,999999999,38191,999999999,999999999,36291,999999999,999999999,37391,999999999,999999999,35391,49534,46273,82302,120573,999999999,999999999,999999999,999999999
907,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CS,32863,999999999,999999999,31030,43797,39595,27137,69414,45957,27755,999999999,30177,28878,999999999,30532,26766,35783,29387,60832,69477,65966,32729,999999999,999999999
908,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",DS,49222,999999999,999999999,43582,999999999,57618,44065,999999999,999999999,41201,999999999,999999999,43497,69898,999999999,41099,999999999,47538,89182,999999999,145908,999999999,999999999,999999999
909,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",EC,56335,999999999,999999999,44208,999999999,47916,54404,999999999,102251,40906,999999999,999999999,41482,999999999,999999999,40156,44779,42510,82884,999999999,91435,45999,999999999,73874
910,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",IE,60131,999999999,999999999,38216,55671,46970,36070,999999999,999999999,35361,999999999,999999999,35647,999999999,40182,34681,38064,38619,76940,999999999,104019,34864,999999999,999999999
911,"E158 Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",ME,146460,999999999,999999999,169994,999999999,999999999,134545,999999999,999999999,140544,999999999,999999999,146333,999999999,999999999,126086,163834,131146,168584,999999999,999999999,999999999,999999999,999999999
